uuid,Date,Tractor_Model,Warehouse_Location,Supplier,Demand_Units,Backorder_Qty,Production_Plan_Qty,Inflation_Rate,Market_Trend_Index,Part_SKU,Supplier_Delay_Days,Component_Failure_Rate,Inventory_Levels,Unit_Cost
da404228-a0d5-a902-d787-d67a3c578d89,2024-01-06,TX-100,FL,Supplier B,216,28,289,4.58,0.8,ELEC-04,13,0.079,0,822
da404228-a0d5-a902-d787-d67a3c578d89,2024-01-06,TX-100,FL,Supplier B,216,28,289,4.58,0.8,CHS-05,19,0.038,0,1398
b6b0dfe4-f8f9-80a3-13ee-4a8a2e882c6a,2024-01-06,TX-100,IL,Supplier C,170,12,215,4.58,0.8,ENG-01,22,0.09,470,4569
b6b0dfe4-f8f9-80a3-13ee-4a8a2e882c6a,2024-01-06,TX-100,IL,Supplier C,170,12,215,4.58,0.8,TRN-02,23,0.053,0,2579
b6b0dfe4-f8f9-80a3-13ee-4a8a2e882c6a,2024-01-06,TX-100,IL,Supplier C,170,12,215,4.58,0.8,HYD-03,22,0.034,35,1142
b6b0dfe4-f8f9-80a3-13ee-4a8a2e882c6a,2024-01-06,TX-100,IL,Supplier C,170,12,215,4.58,0.8,ELEC-04,14,0.065,0,819
b6b0dfe4-f8f9-80a3-13ee-4a8a2e882c6a,2024-01-06,TX-100,IL,Supplier C,170,12,215,4.58,0.8,CHS-05,17,0.021,0,1462
99bd6b5c-b23b-fa6e-758d-e3aef53cff99,2024-01-06,TX-100,NY,Supplier C,191,13,241,4.58,0.8,ENG-01,20,0.067,0,4629
99bd6b5c-b23b-fa6e-758d-e3aef53cff99,2024-01-06,TX-100,NY,Supplier C,191,13,241,4.58,0.8,TRN-02,10,0.035,0,2692
99bd6b5c-b23b-fa6e-758d-e3aef53cff99,2024-01-06,TX-100,NY,Supplier C,191,13,241,4.58,0.8,HYD-03,22,0.029,0,1130
99bd6b5c-b23b-fa6e-758d-e3aef53cff99,2024-01-06,TX-100,NY,Supplier C,191,13,241,4.58,0.8,ELEC-04,11,0.075,0,827
99bd6b5c-b23b-fa6e-758d-e3aef53cff99,2024-01-06,TX-100,NY,Supplier C,191,13,241,4.58,0.8,CHS-05,16,0.049,0,1447
9014c63e-b5e1-06ba-68b0-1131f2238f3a,2024-01-06,TX-200,IL,Supplier E,203,11,254,4.58,0.8,ENG-01,3,0.066,0,4736
9014c63e-b5e1-06ba-68b0-1131f2238f3a,2024-01-06,TX-200,IL,Supplier E,203,11,254,4.58,0.8,TRN-02,2,0.033,0,2768
9014c63e-b5e1-06ba-68b0-1131f2238f3a,2024-01-06,TX-200,IL,Supplier E,203,11,254,4.58,0.8,HYD-03,9,0.036,0,1155
9014c63e-b5e1-06ba-68b0-1131f2238f3a,2024-01-06,TX-200,IL,Supplier E,203,11,254,4.58,0.8,ELEC-04,13,0.076,0,850
9014c63e-b5e1-06ba-68b0-1131f2238f3a,2024-01-06,TX-200,IL,Supplier E,203,11,254,4.58,0.8,CHS-05,10,0.047,0,1480
332e886f-b0cd-09f9-2489-70d2a8ece145,2024-01-06,TX-300,CA,Supplier B,250,22,321,4.58,0.8,ENG-01,15,0.053,0,4562
332e886f-b0cd-09f9-2489-70d2a8ece145,2024-01-06,TX-300,CA,Supplier B,250,22,321,4.58,0.8,TRN-02,20,0.036,0,2538
332e886f-b0cd-09f9-2489-70d2a8ece145,2024-01-06,TX-300,CA,Supplier B,250,22,321,4.58,0.8,HYD-03,11,0.033,0,1127
332e886f-b0cd-09f9-2489-70d2a8ece145,2024-01-06,TX-300,CA,Supplier B,250,22,321,4.58,0.8,ELEC-04,15,0.05,320,813
332e886f-b0cd-09f9-2489-70d2a8ece145,2024-01-06,TX-300,CA,Supplier B,250,22,321,4.58,0.8,CHS-05,22,0.042,0,1443
18546c34-cb3a-8ee0-004b-6294b90cf113,2024-01-06,TX-400,IL,Supplier A,201,23,264,4.58,0.8,ENG-01,8,0.082,0,4244
18546c34-cb3a-8ee0-004b-6294b90cf113,2024-01-06,TX-400,IL,Supplier A,201,23,264,4.58,0.8,TRN-02,16,0.058,0,2445
18546c34-cb3a-8ee0-004b-6294b90cf113,2024-01-06,TX-400,IL,Supplier A,201,23,264,4.58,0.8,HYD-03,7,0.039,409,1098
18546c34-cb3a-8ee0-004b-6294b90cf113,2024-01-06,TX-400,IL,Supplier A,201,23,264,4.58,0.8,ELEC-04,8,0.051,0,792
18546c34-cb3a-8ee0-004b-6294b90cf113,2024-01-06,TX-400,IL,Supplier A,201,23,264,4.58,0.8,CHS-05,18,0.015,0,1361
c946a15e-3cbc-812f-35d5-0b62f21e852a,2024-01-06,TX-500,IL,Supplier C,238,15,295,4.58,0.8,ENG-01,9,0.059,0,4561
c946a15e-3cbc-812f-35d5-0b62f21e852a,2024-01-06,TX-500,IL,Supplier C,238,15,295,4.58,0.8,TRN-02,21,0.031,161,2764
c946a15e-3cbc-812f-35d5-0b62f21e852a,2024-01-06,TX-500,IL,Supplier C,238,15,295,4.58,0.8,HYD-03,21,0.033,0,1143
c946a15e-3cbc-812f-35d5-0b62f21e852a,2024-01-06,TX-500,IL,Supplier C,238,15,295,4.58,0.8,ELEC-04,15,0.075,0,832
c946a15e-3cbc-812f-35d5-0b62f21e852a,2024-01-06,TX-500,IL,Supplier C,238,15,295,4.58,0.8,CHS-05,13,0.012,0,1420
5d06280d-2dce-0a15-db15-a6cc94991714,2024-01-06,TX-500,NY,Supplier E,197,9,245,4.58,0.8,ENG-01,5,0.073,0,4631
5d06280d-2dce-0a15-db15-a6cc94991714,2024-01-06,TX-500,NY,Supplier E,197,9,245,4.58,0.8,TRN-02,5,0.067,0,2799
5d06280d-2dce-0a15-db15-a6cc94991714,2024-01-06,TX-500,NY,Supplier E,197,9,245,4.58,0.8,HYD-03,11,0.023,595,1209
5d06280d-2dce-0a15-db15-a6cc94991714,2024-01-06,TX-500,NY,Supplier E,197,9,245,4.58,0.8,ELEC-04,10,0.073,0,845
5d06280d-2dce-0a15-db15-a6cc94991714,2024-01-06,TX-500,NY,Supplier E,197,9,245,4.58,0.8,CHS-05,13,0.016,0,1532
8ac2d9aa-5724-90e9-539a-a80c58ae35b1,2024-01-06,TX-500,TX,Supplier B,239,7,289,4.58,0.8,ENG-01,19,0.06,0,4510
8ac2d9aa-5724-90e9-539a-a80c58ae35b1,2024-01-06,TX-500,TX,Supplier B,239,7,289,4.58,0.8,TRN-02,16,0.031,0,2687
8ac2d9aa-5724-90e9-539a-a80c58ae35b1,2024-01-06,TX-500,TX,Supplier B,239,7,289,4.58,0.8,HYD-03,15,0.035,0,1121
8ac2d9aa-5724-90e9-539a-a80c58ae35b1,2024-01-06,TX-500,TX,Supplier B,239,7,289,4.58,0.8,ELEC-04,10,0.042,0,825
8ac2d9aa-5724-90e9-539a-a80c58ae35b1,2024-01-06,TX-500,TX,Supplier B,239,7,289,4.58,0.8,CHS-05,21,0.016,0,1482
38686650-52f9-98a2-3a42-c59f9d15a08b,2024-01-07,TX-100,CA,Supplier D,240,24,311,4.58,0.6,ENG-01,22,0.051,0,4158
38686650-52f9-98a2-3a42-c59f9d15a08b,2024-01-07,TX-100,CA,Supplier D,240,24,311,4.58,0.6,TRN-02,13,0.041,0,2489
38686650-52f9-98a2-3a42-c59f9d15a08b,2024-01-07,TX-100,CA,Supplier D,240,24,311,4.58,0.6,HYD-03,15,0.049,0,1084
38686650-52f9-98a2-3a42-c59f9d15a08b,2024-01-07,TX-100,CA,Supplier D,240,24,311,4.58,0.6,ELEC-04,11,0.051,16,751
38686650-52f9-98a2-3a42-c59f9d15a08b,2024-01-07,TX-100,CA,Supplier D,240,24,311,4.58,0.6,CHS-05,24,0.039,0,1358
63aa60d5-9ddd-dcb5-d586-ad9cbcdcc8a0,2024-01-07,TX-100,NY,Supplier A,193,12,246,4.58,0.6,ENG-01,20,0.078,0,4390
63aa60d5-9ddd-dcb5-d586-ad9cbcdcc8a0,2024-01-07,TX-100,NY,Supplier A,193,12,246,4.58,0.6,TRN-02,8,0.068,0,2511
63aa60d5-9ddd-dcb5-d586-ad9cbcdcc8a0,2024-01-07,TX-100,NY,Supplier A,193,12,246,4.58,0.6,HYD-03,17,0.049,0,1092
63aa60d5-9ddd-dcb5-d586-ad9cbcdcc8a0,2024-01-07,TX-100,NY,Supplier A,193,12,246,4.58,0.6,ELEC-04,20,0.074,0,790
63aa60d5-9ddd-dcb5-d586-ad9cbcdcc8a0,2024-01-07,TX-100,NY,Supplier A,193,12,246,4.58,0.6,CHS-05,18,0.01,0,1397
5884deb6-ad0c-1021-ef03-4c77be95aad1,2024-01-07,TX-100,TX,Supplier C,242,16,307,4.58,0.6,ENG-01,17,0.073,0,4580
5884deb6-ad0c-1021-ef03-4c77be95aad1,2024-01-07,TX-100,TX,Supplier C,242,16,307,4.58,0.6,TRN-02,17,0.059,0,2592
5884deb6-ad0c-1021-ef03-4c77be95aad1,2024-01-07,TX-100,TX,Supplier C,242,16,307,4.58,0.6,HYD-03,11,0.041,0,1159
5884deb6-ad0c-1021-ef03-4c77be95aad1,2024-01-07,TX-100,TX,Supplier C,242,16,307,4.58,0.6,ELEC-04,23,0.06,0,834
5884deb6-ad0c-1021-ef03-4c77be95aad1,2024-01-07,TX-100,TX,Supplier C,242,16,307,4.58,0.6,CHS-05,18,0.035,0,1412
68b72ee2-23c2-ab97-3216-d974c5909c38,2024-01-07,TX-300,FL,Supplier D,214,16,268,4.58,0.6,ENG-01,17,0.06,0,4153
68b72ee2-23c2-ab97-3216-d974c5909c38,2024-01-07,TX-300,FL,Supplier D,214,16,268,4.58,0.6,TRN-02,17,0.038,0,2448
68b72ee2-23c2-ab97-3216-d974c5909c38,2024-01-07,TX-300,FL,Supplier D,214,16,268,4.58,0.6,HYD-03,11,0.041,0,1082
68b72ee2-23c2-ab97-3216-d974c5909c38,2024-01-07,TX-300,FL,Supplier D,214,16,268,4.58,0.6,ELEC-04,19,0.045,0,761
68b72ee2-23c2-ab97-3216-d974c5909c38,2024-01-07,TX-300,FL,Supplier D,214,16,268,4.58,0.6,CHS-05,21,0.021,325,1371
db27b87e-bc7d-d69b-9b27-6149e070ed97,2024-01-07,TX-400,CA,Supplier C,240,24,314,4.58,0.6,ENG-01,17,0.069,0,4533
db27b87e-bc7d-d69b-9b27-6149e070ed97,2024-01-07,TX-400,CA,Supplier C,240,24,314,4.58,0.6,TRN-02,15,0.07,0,2699
db27b87e-bc7d-d69b-9b27-6149e070ed97,2024-01-07,TX-400,CA,Supplier C,240,24,314,4.58,0.6,HYD-03,11,0.039,0,1098
db27b87e-bc7d-d69b-9b27-6149e070ed97,2024-01-07,TX-400,CA,Supplier C,240,24,314,4.58,0.6,ELEC-04,12,0.06,0,837
db27b87e-bc7d-d69b-9b27-6149e070ed97,2024-01-07,TX-400,CA,Supplier C,240,24,314,4.58,0.6,CHS-05,13,0.036,197,1461
8372b28f-852e-fc69-2d43-4823fc831fef,2024-01-07,TX-400,FL,Supplier C,260,20,326,4.58,0.6,ENG-01,19,0.072,0,4558
8372b28f-852e-fc69-2d43-4823fc831fef,2024-01-07,TX-400,FL,Supplier C,260,20,326,4.58,0.6,TRN-02,18,0.037,0,2572
8372b28f-852e-fc69-2d43-4823fc831fef,2024-01-07,TX-400,FL,Supplier C,260,20,326,4.58,0.6,HYD-03,17,0.023,0,1093
8372b28f-852e-fc69-2d43-4823fc831fef,2024-01-07,TX-400,FL,Supplier C,260,20,326,4.58,0.6,ELEC-04,14,0.056,0,846
8372b28f-852e-fc69-2d43-4823fc831fef,2024-01-07,TX-400,FL,Supplier C,260,20,326,4.58,0.6,CHS-05,23,0.022,0,1478
038076f9-3538-99df-74e8-8503c84a4543,2024-01-07,TX-500,IL,Supplier C,261,18,328,4.58,0.6,ENG-01,23,0.073,0,4579
038076f9-3538-99df-74e8-8503c84a4543,2024-01-07,TX-500,IL,Supplier C,261,18,328,4.58,0.6,TRN-02,11,0.034,0,2578
038076f9-3538-99df-74e8-8503c84a4543,2024-01-07,TX-500,IL,Supplier C,261,18,328,4.58,0.6,HYD-03,21,0.037,0,1107
038076f9-3538-99df-74e8-8503c84a4543,2024-01-07,TX-500,IL,Supplier C,261,18,328,4.58,0.6,ELEC-04,15,0.045,0,869
038076f9-3538-99df-74e8-8503c84a4543,2024-01-07,TX-500,IL,Supplier C,261,18,328,4.58,0.6,CHS-05,16,0.04,0,1495
3382574f-ed1e-1079-cc08-19549b863fd4,2024-01-08,TX-100,IL,Supplier B,164,17,214,4.58,0.33,ENG-01,17,0.064,69,4405
3382574f-ed1e-1079-cc08-19549b863fd4,2024-01-08,TX-100,IL,Supplier B,164,17,214,4.58,0.33,TRN-02,10,0.069,0,2652
3382574f-ed1e-1079-cc08-19549b863fd4,2024-01-08,TX-100,IL,Supplier B,164,17,214,4.58,0.33,HYD-03,14,0.05,0,1101
3382574f-ed1e-1079-cc08-19549b863fd4,2024-01-08,TX-100,IL,Supplier B,164,17,214,4.58,0.33,ELEC-04,10,0.046,0,836
3382574f-ed1e-1079-cc08-19549b863fd4,2024-01-08,TX-100,IL,Supplier B,164,17,214,4.58,0.33,CHS-05,22,0.031,0,1416
35f4177a-2964-2b78-1325-c5d90b9e503b,2024-01-08,TX-200,CA,Supplier D,244,16,311,4.58,0.33,ENG-01,14,0.089,0,4243
35f4177a-2964-2b78-1325-c5d90b9e503b,2024-01-08,TX-200,CA,Supplier D,244,16,311,4.58,0.33,TRN-02,18,0.041,0,2489
35f4177a-2964-2b78-1325-c5d90b9e503b,2024-01-08,TX-200,CA,Supplier D,244,16,311,4.58,0.33,HYD-03,18,0.047,0,1122
35f4177a-2964-2b78-1325-c5d90b9e503b,2024-01-08,TX-200,CA,Supplier D,244,16,311,4.58,0.33,ELEC-04,18,0.068,0,781
35f4177a-2964-2b78-1325-c5d90b9e503b,2024-01-08,TX-200,CA,Supplier D,244,16,311,4.58,0.33,CHS-05,13,0.028,0,1355
be37f828-d949-d07c-d3d5-0c7994c423ea,2024-01-08,TX-300,IL,Supplier A,203,14,261,4.58,0.33,ENG-01,10,0.072,0,4367
be37f828-d949-d07c-d3d5-0c7994c423ea,2024-01-08,TX-300,IL,Supplier A,203,14,261,4.58,0.33,TRN-02,12,0.057,0,2560
be37f828-d949-d07c-d3d5-0c7994c423ea,2024-01-08,TX-300,IL,Supplier A,203,14,261,4.58,0.33,HYD-03,20,0.051,0,1091
be37f828-d949-d07c-d3d5-0c7994c423ea,2024-01-08,TX-300,IL,Supplier A,203,14,261,4.58,0.33,ELEC-04,12,0.074,51,774
be37f828-d949-d07c-d3d5-0c7994c423ea,2024-01-08,TX-300,IL,Supplier A,203,14,261,4.58,0.33,CHS-05,14,0.019,0,1397
d3c9aa93-f800-6a40-63f3-dd4be801990e,2024-01-08,TX-300,NY,Supplier E,164,9,203,4.58,0.33,ENG-01,12,0.059,841,4729
d3c9aa93-f800-6a40-63f3-dd4be801990e,2024-01-08,TX-300,NY,Supplier E,164,9,203,4.58,0.33,TRN-02,7,0.068,0,2799
d3c9aa93-f800-6a40-63f3-dd4be801990e,2024-01-08,TX-300,NY,Supplier E,164,9,203,4.58,0.33,HYD-03,14,0.039,0,1151
d3c9aa93-f800-6a40-63f3-dd4be801990e,2024-01-08,TX-300,NY,Supplier E,164,9,203,4.58,0.33,ELEC-04,13,0.042,0,829
d3c9aa93-f800-6a40-63f3-dd4be801990e,2024-01-08,TX-300,NY,Supplier E,164,9,203,4.58,0.33,CHS-05,2,0.019,0,1476
0d88a505-7c29-446c-7305-3e390843684b,2024-01-08,TX-400,IL,Supplier E,217,17,283,4.58,0.33,ENG-01,5,0.081,0,4538
0d88a505-7c29-446c-7305-3e390843684b,2024-01-08,TX-400,IL,Supplier E,217,17,283,4.58,0.33,TRN-02,11,0.069,0,2707
0d88a505-7c29-446c-7305-3e390843684b,2024-01-08,TX-400,IL,Supplier E,217,17,283,4.58,0.33,HYD-03,10,0.029,0,1154
0d88a505-7c29-446c-7305-3e390843684b,2024-01-08,TX-400,IL,Supplier E,217,17,283,4.58,0.33,ELEC-04,10,0.063,0,847
0d88a505-7c29-446c-7305-3e390843684b,2024-01-08,TX-400,IL,Supplier E,217,17,283,4.58,0.33,CHS-05,11,0.05,0,1466
0d276011-cdf8-2708-109e-22fcb6c99feb,2024-01-08,TX-400,TX,Supplier C,216,14,274,4.58,0.33,ENG-01,15,0.072,0,4547
0d276011-cdf8-2708-109e-22fcb6c99feb,2024-01-08,TX-400,TX,Supplier C,216,14,274,4.58,0.33,TRN-02,15,0.04,0,2594
0d276011-cdf8-2708-109e-22fcb6c99feb,2024-01-08,TX-400,TX,Supplier C,216,14,274,4.58,0.33,HYD-03,9,0.044,0,1108
0d276011-cdf8-2708-109e-22fcb6c99feb,2024-01-08,TX-400,TX,Supplier C,216,14,274,4.58,0.33,ELEC-04,20,0.079,0,826
0d276011-cdf8-2708-109e-22fcb6c99feb,2024-01-08,TX-400,TX,Supplier C,216,14,274,4.58,0.33,CHS-05,22,0.043,0,1446
21dc5112-00d7-3bb9-1299-45ac332eae7d,2024-01-08,TX-500,TX,Supplier B,287,26,371,4.58,0.33,ENG-01,21,0.079,0,4347
21dc5112-00d7-3bb9-1299-45ac332eae7d,2024-01-08,TX-500,TX,Supplier B,287,26,371,4.58,0.33,TRN-02,9,0.034,0,2586
21dc5112-00d7-3bb9-1299-45ac332eae7d,2024-01-08,TX-500,TX,Supplier B,287,26,371,4.58,0.33,HYD-03,16,0.049,0,1111
21dc5112-00d7-3bb9-1299-45ac332eae7d,2024-01-08,TX-500,TX,Supplier B,287,26,371,4.58,0.33,ELEC-04,13,0.046,0,826
21dc5112-00d7-3bb9-1299-45ac332eae7d,2024-01-08,TX-500,TX,Supplier B,287,26,371,4.58,0.33,CHS-05,22,0.03,0,1479
160232c1-6e33-9cd2-0d63-bb077ee5a45c,2024-01-09,TX-100,FL,Supplier B,178,16,227,4.58,0.21,ENG-01,16,0.053,0,4503
160232c1-6e33-9cd2-0d63-bb077ee5a45c,2024-01-09,TX-100,FL,Supplier B,178,16,227,4.58,0.21,TRN-02,18,0.062,0,2554
160232c1-6e33-9cd2-0d63-bb077ee5a45c,2024-01-09,TX-100,FL,Supplier B,178,16,227,4.58,0.21,HYD-03,22,0.048,0,1097
160232c1-6e33-9cd2-0d63-bb077ee5a45c,2024-01-09,TX-100,FL,Supplier B,178,16,227,4.58,0.21,ELEC-04,13,0.041,0,779
160232c1-6e33-9cd2-0d63-bb077ee5a45c,2024-01-09,TX-100,FL,Supplier B,178,16,227,4.58,0.21,CHS-05,18,0.02,0,1424
10587633-755e-2320-0c5e-2a65e201a909,2024-01-09,TX-200,TX,Supplier B,224,19,286,4.58,0.21,ENG-01,19,0.073,0,4198
10587633-755e-2320-0c5e-2a65e201a909,2024-01-09,TX-200,TX,Supplier B,224,19,286,4.58,0.21,TRN-02,21,0.051,0,2608
10587633-755e-2320-0c5e-2a65e201a909,2024-01-09,TX-200,TX,Supplier B,224,19,286,4.58,0.21,HYD-03,11,0.054,0,1135
10587633-755e-2320-0c5e-2a65e201a909,2024-01-09,TX-200,TX,Supplier B,224,19,286,4.58,0.21,ELEC-04,22,0.048,0,765
10587633-755e-2320-0c5e-2a65e201a909,2024-01-09,TX-200,TX,Supplier B,224,19,286,4.58,0.21,CHS-05,10,0.025,0,1395
10b33095-65f2-31cc-3438-c29bc157e7df,2024-01-09,TX-300,FL,Supplier E,185,12,239,4.58,0.21,ENG-01,8,0.065,0,4603
10b33095-65f2-31cc-3438-c29bc157e7df,2024-01-09,TX-300,FL,Supplier E,185,12,239,4.58,0.21,TRN-02,5,0.066,0,2613
10b33095-65f2-31cc-3438-c29bc157e7df,2024-01-09,TX-300,FL,Supplier E,185,12,239,4.58,0.21,HYD-03,5,0.053,0,1176
10b33095-65f2-31cc-3438-c29bc157e7df,2024-01-09,TX-300,FL,Supplier E,185,12,239,4.58,0.21,ELEC-04,13,0.076,0,846
10b33095-65f2-31cc-3438-c29bc157e7df,2024-01-09,TX-300,FL,Supplier E,185,12,239,4.58,0.21,CHS-05,4,0.047,0,1511
6d2f0396-ef4e-79a2-21bc-13f7160fbe1c,2024-01-09,TX-300,IL,Supplier B,180,10,229,4.58,0.21,ENG-01,8,0.067,0,4423
6d2f0396-ef4e-79a2-21bc-13f7160fbe1c,2024-01-09,TX-300,IL,Supplier B,180,10,229,4.58,0.21,TRN-02,10,0.066,0,2531
6d2f0396-ef4e-79a2-21bc-13f7160fbe1c,2024-01-09,TX-300,IL,Supplier B,180,10,229,4.58,0.21,HYD-03,13,0.052,0,1114
6d2f0396-ef4e-79a2-21bc-13f7160fbe1c,2024-01-09,TX-300,IL,Supplier B,180,10,229,4.58,0.21,ELEC-04,15,0.042,0,823
6d2f0396-ef4e-79a2-21bc-13f7160fbe1c,2024-01-09,TX-300,IL,Supplier B,180,10,229,4.58,0.21,CHS-05,10,0.043,0,1460
e07ec13f-1707-1e7a-086d-c9be929eb075,2024-01-09,TX-400,FL,Supplier E,221,24,290,4.58,0.21,ENG-01,6,0.068,0,4807
e07ec13f-1707-1e7a-086d-c9be929eb075,2024-01-09,TX-400,FL,Supplier E,221,24,290,4.58,0.21,TRN-02,5,0.054,0,2785
e07ec13f-1707-1e7a-086d-c9be929eb075,2024-01-09,TX-400,FL,Supplier E,221,24,290,4.58,0.21,HYD-03,7,0.037,0,1143
e07ec13f-1707-1e7a-086d-c9be929eb075,2024-01-09,TX-400,FL,Supplier E,221,24,290,4.58,0.21,ELEC-04,14,0.065,0,871
e07ec13f-1707-1e7a-086d-c9be929eb075,2024-01-09,TX-400,FL,Supplier E,221,24,290,4.58,0.21,CHS-05,11,0.03,0,1525
023a7a15-1023-8819-0d2e-432c1fe1fafa,2024-01-10,TX-100,FL,Supplier B,233,17,294,4.58,0.44,ENG-01,17,0.06,0,4433
023a7a15-1023-8819-0d2e-432c1fe1fafa,2024-01-10,TX-100,FL,Supplier B,233,17,294,4.58,0.44,TRN-02,10,0.064,0,2524
023a7a15-1023-8819-0d2e-432c1fe1fafa,2024-01-10,TX-100,FL,Supplier B,233,17,294,4.58,0.44,HYD-03,16,0.026,0,1171
023a7a15-1023-8819-0d2e-432c1fe1fafa,2024-01-10,TX-100,FL,Supplier B,233,17,294,4.58,0.44,ELEC-04,13,0.069,0,850
023a7a15-1023-8819-0d2e-432c1fe1fafa,2024-01-10,TX-100,FL,Supplier B,233,17,294,4.58,0.44,CHS-05,22,0.03,0,1397
56194126-2cdc-2790-e8d9-94db85abd3d6,2024-01-10,TX-100,NY,Supplier E,205,9,252,4.58,0.44,ENG-01,9,0.067,0,4545
56194126-2cdc-2790-e8d9-94db85abd3d6,2024-01-10,TX-100,NY,Supplier E,205,9,252,4.58,0.44,TRN-02,16,0.045,0,2756
56194126-2cdc-2790-e8d9-94db85abd3d6,2024-01-10,TX-100,NY,Supplier E,205,9,252,4.58,0.44,HYD-03,2,0.022,0,1208
56194126-2cdc-2790-e8d9-94db85abd3d6,2024-01-10,TX-100,NY,Supplier E,205,9,252,4.58,0.44,ELEC-04,7,0.041,0,802
56194126-2cdc-2790-e8d9-94db85abd3d6,2024-01-10,TX-100,NY,Supplier E,205,9,252,4.58,0.44,CHS-05,6,0.034,0,1519
3d6da607-1cce-0549-c51b-05ba776d1cca,2024-01-10,TX-100,TX,Supplier B,230,15,288,4.58,0.44,ENG-01,11,0.059,2855,4346
3d6da607-1cce-0549-c51b-05ba776d1cca,2024-01-10,TX-100,TX,Supplier B,230,15,288,4.58,0.44,TRN-02,14,0.032,0,2574
3d6da607-1cce-0549-c51b-05ba776d1cca,2024-01-10,TX-100,TX,Supplier B,230,15,288,4.58,0.44,HYD-03,14,0.047,0,1107
3d6da607-1cce-0549-c51b-05ba776d1cca,2024-01-10,TX-100,TX,Supplier B,230,15,288,4.58,0.44,ELEC-04,10,0.063,0,814
3d6da607-1cce-0549-c51b-05ba776d1cca,2024-01-10,TX-100,TX,Supplier B,230,15,288,4.58,0.44,CHS-05,8,0.016,0,1455
ad61d957-72d8-e4d7-9e35-4db96459121c,2024-01-10,TX-200,FL,Supplier C,189,13,238,4.58,0.44,ENG-01,11,0.068,0,4532
ad61d957-72d8-e4d7-9e35-4db96459121c,2024-01-10,TX-200,FL,Supplier C,189,13,238,4.58,0.44,TRN-02,10,0.033,0,2658
ad61d957-72d8-e4d7-9e35-4db96459121c,2024-01-10,TX-200,FL,Supplier C,189,13,238,4.58,0.44,HYD-03,12,0.028,0,1171
ad61d957-72d8-e4d7-9e35-4db96459121c,2024-01-10,TX-200,FL,Supplier C,189,13,238,4.58,0.44,ELEC-04,11,0.064,0,806
ad61d957-72d8-e4d7-9e35-4db96459121c,2024-01-10,TX-200,FL,Supplier C,189,13,238,4.58,0.44,CHS-05,10,0.047,0,1471
243e162a-88da-9268-ef8d-ca7a8c4a043d,2024-01-10,TX-200,IL,Supplier D,191,12,242,4.58,0.44,ENG-01,11,0.089,0,4325
243e162a-88da-9268-ef8d-ca7a8c4a043d,2024-01-10,TX-200,IL,Supplier D,191,12,242,4.58,0.44,TRN-02,17,0.031,0,2450
243e162a-88da-9268-ef8d-ca7a8c4a043d,2024-01-10,TX-200,IL,Supplier D,191,12,242,4.58,0.44,HYD-03,15,0.036,0,1096
243e162a-88da-9268-ef8d-ca7a8c4a043d,2024-01-10,TX-200,IL,Supplier D,191,12,242,4.58,0.44,ELEC-04,21,0.073,0,762
243e162a-88da-9268-ef8d-ca7a8c4a043d,2024-01-10,TX-200,IL,Supplier D,191,12,242,4.58,0.44,CHS-05,25,0.022,0,1377
f26680da-51f4-9b18-032c-f1da722a1b76,2024-01-10,TX-300,CA,Supplier C,248,23,318,4.58,0.44,ENG-01,14,0.081,0,4449
f26680da-51f4-9b18-032c-f1da722a1b76,2024-01-10,TX-300,CA,Supplier C,248,23,318,4.58,0.44,TRN-02,21,0.044,0,2740
f26680da-51f4-9b18-032c-f1da722a1b76,2024-01-10,TX-300,CA,Supplier C,248,23,318,4.58,0.44,HYD-03,22,0.034,0,1146
f26680da-51f4-9b18-032c-f1da722a1b76,2024-01-10,TX-300,CA,Supplier C,248,23,318,4.58,0.44,ELEC-04,22,0.059,0,819
f26680da-51f4-9b18-032c-f1da722a1b76,2024-01-10,TX-300,CA,Supplier C,248,23,318,4.58,0.44,CHS-05,10,0.018,0,1473
ad3be942-6a04-b282-db00-ec04e0688230,2024-01-10,TX-300,NY,Supplier E,209,19,271,4.58,0.44,ENG-01,9,0.079,432,4357
ad3be942-6a04-b282-db00-ec04e0688230,2024-01-10,TX-300,NY,Supplier E,209,19,271,4.58,0.44,TRN-02,15,0.057,0,2721
ad3be942-6a04-b282-db00-ec04e0688230,2024-01-10,TX-300,NY,Supplier E,209,19,271,4.58,0.44,HYD-03,10,0.023,0,1151
ad3be942-6a04-b282-db00-ec04e0688230,2024-01-10,TX-300,NY,Supplier E,209,19,271,4.58,0.44,ELEC-04,7,0.074,0,832
ad3be942-6a04-b282-db00-ec04e0688230,2024-01-10,TX-300,NY,Supplier E,209,19,271,4.58,0.44,CHS-05,14,0.018,0,1479
9d262074-d225-2849-90e2-20b118e1f0a2,2024-01-10,TX-300,TX,Supplier E,204,10,252,4.58,0.44,ENG-01,9,0.071,0,4658
9d262074-d225-2849-90e2-20b118e1f0a2,2024-01-10,TX-300,TX,Supplier E,204,10,252,4.58,0.44,TRN-02,10,0.037,0,2834
9d262074-d225-2849-90e2-20b118e1f0a2,2024-01-10,TX-300,TX,Supplier E,204,10,252,4.58,0.44,HYD-03,16,0.046,0,1169
9d262074-d225-2849-90e2-20b118e1f0a2,2024-01-10,TX-300,TX,Supplier E,204,10,252,4.58,0.44,ELEC-04,13,0.043,0,844
