uuid,Date,Tractor_Model,Warehouse_Location,Supplier,Demand_Units,Backorder_Qty,Production_Plan_Qty,Inflation_Rate,Market_Trend_Index
86c631ab-2612-6b17-f12f-f26a82a42dde,2024-02-01,TX-500,TX,Supplier B,260,23,333,4.99,0.55
41d451a0-b955-e458-ee6e-703a6a919927,2024-02-02,TX-100,IL,Supplier D,213,23,276,4.99,0.37
34d47be5-9bbf-5294-688b-6be1fd6101de,2024-02-02,TX-200,TX,Supplier C,234,14,296,4.99,0.37
5499f2a1-54ef-5785-c66f-ca82f0fb014c,2024-02-02,TX-300,FL,Supplier D,210,22,276,4.99,0.37
043453fe-daa1-3902-7d04-978980e85fde,2024-02-02,TX-300,NY,Supplier B,184,11,234,4.99,0.37
e8e9c1d8-9a43-874f-928e-61e437a46123,2024-02-02,TX-400,TX,Supplier C,219,25,287,4.99,0.37
482eaae7-823c-6314-6888-b9c1cfbf8590,2024-02-02,TX-500,TX,Supplier B,279,20,352,4.99,0.37
9560bce1-fa2e-ad7e-13f3-5c9746bc339c,2024-02-03,TX-100,IL,Supplier D,207,15,265,4.99,0.83
1937d8e3-60c7-2d4a-80c9-541c697c1501,2024-02-03,TX-200,CA,Supplier B,253,19,319,4.99,0.83
c6503bd7-795c-7535-5398-5c0b4a1ba4c5,2024-02-03,TX-200,TX,Supplier B,277,27,363,4.99,0.83
cef16f20-8322-a7ad-8f24-c1ab3953de9c,2024-02-03,TX-300,FL,Supplier A,218,9,270,4.99,0.83
0a2f34d2-ae11-c1bc-b2dc-1830dc2f5a85,2024-02-03,TX-300,IL,Supplier C,203,11,259,4.99,0.83
768e5618-c977-9144-6207-33d1d7b18650,2024-02-03,TX-300,TX,Supplier B,215,12,271,4.99,0.83
8cd0a0a0-b683-7428-b6cf-c5723e144a27,2024-02-03,TX-400,TX,Supplier B,277,25,359,4.99,0.83
8a2da058-c286-cb9f-e015-6955daccc549,2024-02-03,TX-500,NY,Supplier A,257,15,324,4.99,0.83
6b2e6fdf-a99d-bc6b-77c6-972572311594,2024-02-04,TX-100,CA,Supplier C,247,15,308,4.99,0.35
45236544-42b0-d745-95cf-86ed6a71b1c4,2024-02-04,TX-200,NY,Supplier E,207,13,261,4.99,0.35
a4f205cf-9d89-2bf2-c6f4-12fd57958959,2024-02-04,TX-300,CA,Supplier B,260,19,338,4.99,0.35
3ef87de7-8822-299b-7dab-2a26efc73b4e,2024-02-04,TX-400,IL,Supplier B,213,13,266,4.99,0.35
f89c7fa5-f12b-d170-f41b-92e85fe28a1e,2024-02-05,TX-100,CA,Supplier C,239,17,303,4.99,0.68
7c02517a-de19-e5ae-a003-46583f4abb64,2024-02-05,TX-100,IL,Supplier B,200,16,256,4.99,0.68
deeb1b66-0f03-425a-a610-7e38d18097c4,2024-02-05,TX-300,CA,Supplier B,221,12,279,4.99,0.68
f1942805-68fd-e438-c521-8ac1dd81b607,2024-02-05,TX-400,FL,Supplier A,242,13,297,4.99,0.68
881d31fc-b1da-934c-3a81-8a56573e9478,2024-02-05,TX-400,NY,Supplier B,228,14,283,4.99,0.68
ef431e97-02ae-0340-15df-b096b441e77c,2024-02-06,TX-200,FL,Supplier C,257,17,322,4.99,0.23
a44531f9-88b3-5aa9-7318-ceaab265d09f,2024-02-06,TX-200,NY,Supplier C,210,15,262,4.99,0.23
b6b88fcc-f164-cd1a-e31e-a126ac4e9292,2024-02-06,TX-300,IL,Supplier E,205,8,256,4.99,0.23
ecba1040-75e7-3b3d-820c-2b3f3aaccbbc,2024-02-06,TX-300,NY,Supplier A,202,13,257,4.99,0.23
d135eeea-d057-b6e3-6d1c-587fca211c94,2024-02-06,TX-400,TX,Supplier A,274,17,342,4.99,0.23
baf914a4-f165-dfc0-55ff-9716fac27ec3,2024-02-06,TX-500,CA,Supplier D,322,28,411,4.99,0.23
d7f03f84-a53b-cdc9-11b2-07f99f3ce11f,2024-02-06,TX-500,IL,Supplier B,244,14,307,4.99,0.23
50564f8f-676a-930d-a50b-3bd02d4d96f5,2024-02-06,TX-500,TX,Supplier A,245,17,310,4.99,0.23
7e951107-06a3-ad7b-4aab-b69a34b243b5,2024-02-07,TX-100,IL,Supplier A,188,15,241,4.99,0.02
e83fdb2e-de86-9e54-fa94-7fb1793a13cf,2024-02-07,TX-300,FL,Supplier B,256,16,323,4.99,0.02
f6afea73-8d59-23e6-1336-0cbd1fe122af,2024-02-08,TX-100,CA,Supplier E,250,18,323,4.99,0.7
855d8376-e380-af7a-a882-bd6ace033bef,2024-02-08,TX-100,IL,Supplier D,238,25,309,4.99,0.7
1c4ebab4-1dfc-5c87-125a-601bfb462a76,2024-02-08,TX-300,FL,Supplier C,222,20,285,4.99,0.7
d0e1cdef-b3c7-6846-9942-961e844680a0,2024-02-08,TX-300,NY,Supplier C,231,18,292,4.99,0.7
57229993-d830-1f36-2c58-e41685477cc7,2024-02-08,TX-300,TX,Supplier D,210,13,264,4.99,0.7
dfd68e8e-929f-8634-81f7-3429ae5d1f56,2024-02-08,TX-400,TX,Supplier B,277,22,355,4.99,0.7
ada3c914-d826-ca9f-1505-9de3b6a04894,2024-02-08,TX-500,CA,Supplier E,284,15,353,4.99,0.7
fc03ccdc-d788-1e2c-46fe-c63bc7b94fb9,2024-02-08,TX-500,IL,Supplier A,269,24,346,4.99,0.7
bd68bd63-0938-34a7-a932-34919fe9eacd,2024-02-08,TX-500,TX,Supplier C,272,26,360,4.99,0.7
d72ff213-5e97-5748-eff3-689b501ec551,2024-02-09,TX-100,NY,Supplier C,180,18,233,4.99,0.34
42513f8f-c55a-43a5-277b-819d869c6b7a,2024-02-09,TX-100,TX,Supplier D,248,25,321,4.99,0.34
7d78fb9e-165a-ad7e-972d-e4e5530dcbae,2024-02-09,TX-200,FL,Supplier C,207,15,265,4.99,0.34
bbaaea32-e3e5-6c4e-7aeb-407e89250c7b,2024-02-09,TX-300,IL,Supplier C,247,24,320,4.99,0.34
c60fc8cc-70e5-bdf9-ff76-12cfd8914518,2024-02-09,TX-400,FL,Supplier E,257,12,320,4.99,0.34
dab84f69-85b2-86ac-89f7-ea4132c741f8,2024-02-10,TX-100,CA,Supplier E,264,16,337,4.99,0.34
dcf9024f-da7c-656e-124d-6ae141004838,2024-02-10,TX-100,FL,Supplier E,190,10,234,4.99,0.34
709cab8f-7257-7050-5ee8-cac5fa2b80bd,2024-02-10,TX-200,NY,Supplier A,211,11,265,4.99,0.34
e5df565f-5b52-7cce-f95b-a2cbd694c806,2024-02-10,TX-300,NY,Supplier D,227,27,302,4.99,0.34
2df191b8-40e6-4a84-81a5-0e24eaf22e4c,2024-02-10,TX-400,NY,Supplier A,250,18,316,4.99,0.34
396043f7-3872-44dd-3678-35a61c5a9d67,2024-02-11,TX-100,IL,Supplier B,179,15,230,4.99,0.28
af33290c-5692-f595-5fc6-2ebd38218d1a,2024-02-11,TX-100,NY,Supplier B,194,11,242,4.99,0.28
b2a7e373-2cad-1e8a-b1b9-8adb2f7986a0,2024-02-11,TX-100,TX,Supplier B,217,19,279,4.99,0.28
f13aa212-3888-2514-4efb-a4b3d4c5ed90,2024-02-11,TX-200,IL,Supplier B,236,21,304,4.99,0.28
ee410eaa-9e03-fbf2-7547-f355e41946cb,2024-02-11,TX-300,TX,Supplier A,242,17,306,4.99,0.28
660716c5-a7e8-0fe4-a125-04808e4d9994,2024-02-11,TX-400,CA,Supplier B,238,16,302,4.99,0.28
3a3eecc4-e941-29fc-e922-d9282b5d60c9,2024-02-11,TX-400,FL,Supplier B,246,17,310,4.99,0.28
d82ced6b-b670-d0b9-15b4-6ddb7a2aec2f,2024-02-11,TX-400,NY,Supplier B,245,15,313,4.99,0.28
2d5056d0-f5de-a4d3-3ffb-3515f8f98ae6,2024-02-11,TX-500,IL,Supplier A,285,16,357,4.99,0.28
30511624-a095-f76b-cbb3-31f691dd0410,2024-02-12,TX-200,FL,Supplier D,249,15,316,4.99,0.25
4788e1f9-83f4-7c1a-faff-75fcfc8d4efb,2024-02-12,TX-200,NY,Supplier B,206,19,269,4.99,0.25
6863675a-ef87-c89f-5062-e31ab27cb5b7,2024-02-12,TX-300,FL,Supplier E,201,13,253,4.99,0.25
bb6af622-3b8f-e3fa-f0a2-7af9535c00bc,2024-02-12,TX-400,NY,Supplier A,225,18,288,4.99,0.25
1c7b6715-4bc5-909b-ba15-4042df6f62e8,2024-02-12,TX-400,TX,Supplier E,236,13,298,4.99,0.25
b5b5edf9-4d03-b162-3c4e-e333ef1c2685,2024-02-12,TX-500,IL,Supplier A,268,21,343,4.99,0.25
563ab4f5-5bd6-c79d-0f8c-ba22dd8db7df,2024-02-13,TX-100,NY,Supplier E,193,12,246,4.99,0.57
2e867659-fd95-0955-0da7-07a4fde0cb92,2024-02-13,TX-300,TX,Supplier C,208,18,269,4.99,0.57
33110206-5464-9658-6a03-22e1d53ec5e5,2024-02-13,TX-400,FL,Supplier B,248,26,330,4.99,0.57
cc03c95c-34e8-cf11-6825-d03a5685cc6a,2024-02-13,TX-400,IL,Supplier B,262,16,331,4.99,0.57
3f5be8b8-3c44-05d1-84fb-348009dd83f2,2024-02-13,TX-500,CA,Supplier E,273,23,348,4.99,0.57
f82f931b-848a-297a-1030-cc1820e7792f,2024-02-13,TX-500,FL,Supplier D,301,18,376,4.99,0.57
c6532815-bd64-1f14-4aa6-7a98c18d0ef2,2024-02-13,TX-500,TX,Supplier A,290,21,371,4.99,0.57
0a73f318-757c-5026-399e-fd07d4070f1e,2024-02-14,TX-100,NY,Supplier D,205,23,270,4.99,0.33
4f370196-28f1-eddb-95a5-cda090146ecb,2024-02-14,TX-200,FL,Supplier E,269,14,336,4.99,0.33
4672db49-e150-148d-c152-af0f947ce9fc,2024-02-14,TX-200,IL,Supplier A,219,16,280,4.99,0.33
87e2d528-168c-43fa-de8e-320bf21c379c,2024-02-14,TX-200,TX,Supplier E,224,8,276,4.99,0.33
b81f098e-7676-ce6e-d9d4-da43aaf92eac,2024-02-14,TX-300,CA,Supplier E,271,16,343,4.99,0.33
ca9956b8-4343-12f6-4aa2-97a3c040c2c2,2024-02-14,TX-300,NY,Supplier B,220,19,283,4.99,0.33
99d9104d-df38-5d5d-055b-86a4179c01ea,2024-02-14,TX-400,IL,Supplier B,259,23,335,4.99,0.33
41c5d384-9793-7408-4c7d-2400d029751a,2024-02-14,TX-500,CA,Supplier B,295,25,380,4.99,0.33
4ddbbd79-07a5-2cc1-ccc8-7d5df96826e7,2024-02-14,TX-500,NY,Supplier B,219,19,286,4.99,0.33
a637e678-6a60-4951-fafb-dfefb779dda6,2024-02-15,TX-100,CA,Supplier C,249,16,319,4.99,0.43
041ed0c1-2b97-cc82-d0da-c7b439cf9c18,2024-02-15,TX-100,NY,Supplier E,178,13,231,4.99,0.43
26f77097-9032-18a6-9cad-435fb0f7984b,2024-02-15,TX-300,CA,Supplier D,236,17,299,4.99,0.43
893e3b76-ade2-82ed-91da-f0963a1c88e7,2024-02-15,TX-300,FL,Supplier D,239,21,310,4.99,0.43
47cbc1bb-6e93-362d-bc4b-7691c1acc09d,2024-02-15,TX-300,IL,Supplier C,242,22,312,4.99,0.43
21307e2c-8214-c798-0d42-423b5ed05316,2024-02-15,TX-300,TX,Supplier E,240,18,306,4.99,0.43
61c43f0d-5047-802d-651c-c4c5f89f7461,2024-02-15,TX-400,CA,Supplier D,254,24,330,4.99,0.43
866c21b8-2d5f-20cf-1ba3-da3c367f6e01,2024-02-15,TX-400,FL,Supplier C,235,23,301,4.99,0.43
b2b97909-f3a5-e34c-4dea-9fd762603e0d,2024-02-15,TX-400,NY,Supplier E,194,12,241,4.99,0.43
5bccdc8c-ad93-14a3-0540-fcaf5a7d74bd,2024-02-15,TX-500,FL,Supplier C,304,29,387,4.99,0.43
430e5406-3b9f-a8a0-a6f7-3bbc80718f60,2024-02-15,TX-500,TX,Supplier A,274,24,350,4.99,0.43
f30fc09d-e7a9-c87c-7199-8511a9fd3c60,2024-02-16,TX-500,CA,Supplier A,256,18,324,4.99,0.2
5f40ab41-dea3-19f7-6471-72825219de3e,2024-02-16,TX-500,FL,Supplier A,298,21,377,4.99,0.2
f57337b9-f74f-79f2-2252-b37d99a4bb38,2024-02-16,TX-500,IL,Supplier A,267,25,348,4.99,0.2
3ef0d38b-e997-2cf7-1918-7a13d30e43a6,2024-02-16,TX-500,NY,Supplier E,247,11,307,4.99,0.2
92f549e7-ae5c-83f5-101f-73cf485041a9,2024-02-16,TX-500,TX,Supplier A,291,15,362,4.99,0.2
937b137e-09fd-8c8f-1cf1-2bab5e6ecdb8,2024-02-17,TX-100,IL,Supplier A,236,15,298,4.99,0.51
28323a85-0b4a-e9e8-5c5f-65b996c04a7d,2024-02-17,TX-200,CA,Supplier C,304,25,393,4.99,0.51
fb79a394-0389-0e17-525c-5fbbc03ce7ec,2024-02-17,TX-200,FL,Supplier C,224,19,285,4.99,0.51
fe9ceb57-390d-255c-49eb-b60025d79939,2024-02-17,TX-400,TX,Supplier D,234,15,300,4.99,0.51
a82b4d32-f4ab-3dd8-222b-471fa36c6208,2024-02-17,TX-500,FL,Supplier C,264,22,341,4.99,0.51
dc8ba3f3-9cd3-1c2a-6409-c6d69c92e4e3,2024-02-17,TX-500,IL,Supplier B,286,22,369,4.99,0.51
bb81284a-edbe-ef81-914d-e7507ecb5c7a,2024-02-18,TX-100,FL,Supplier A,204,14,259,4.99,0.59
3e12d060-bbf2-6a4d-b4f8-844f2bd5a912,2024-02-18,TX-100,IL,Supplier B,200,16,257,4.99,0.59
bcfcda3f-0842-5e7c-a591-fece1cea976d,2024-02-18,TX-100,NY,Supplier B,184,17,235,4.99,0.59
f0a8c408-587f-07b8-ce15-4cedebc3e57d,2024-02-18,TX-200,TX,Supplier C,282,15,349,4.99,0.59
5c19c520-498d-f6b5-8126-b7b9d8bc761a,2024-02-18,TX-300,NY,Supplier D,200,17,256,4.99,0.59
84de0cdb-5d30-baba-6ac8-9018555d6e07,2024-02-18,TX-400,FL,Supplier B,277,17,353,4.99,0.59
d890ced9-bec4-0297-0176-328bfff2adcf,2024-02-18,TX-400,TX,Supplier D,290,17,361,4.99,0.59
87a35a08-1203-8fde-6909-5b2b8b0b2772,2024-02-18,TX-500,IL,Supplier A,274,21,349,4.99,0.59
1a02e82e-075e-3aae-7d50-5575cb07c581,2024-02-18,TX-500,NY,Supplier E,280,12,344,4.99,0.59
8e01df76-b4a2-8a94-18c6-59f7234c66b4,2024-02-18,TX-500,TX,Supplier D,320,23,406,4.99,0.59
eb5f926f-9c7e-e9a7-8026-770dc6fb5304,2024-02-19,TX-200,IL,Supplier A,244,14,305,4.99,0.42
e42a011f-add9-69e3-d55d-077774479a66,2024-02-19,TX-300,CA,Supplier B,296,20,382,4.99,0.42
1902fa1f-c407-cbb9-9f65-a40ee33325db,2024-02-19,TX-300,TX,Supplier E,258,15,323,4.99,0.42
b7f13023-1442-9b01-2114-94466584be68,2024-02-19,TX-400,CA,Supplier D,256,19,323,4.99,0.42
b1f85a7f-0418-0a09-4a7e-e9367905bbe8,2024-02-19,TX-400,TX,Supplier D,235,23,302,4.99,0.42
3c7696c1-d02a-f8f7-579f-966daf95492a,2024-02-19,TX-500,NY,Supplier C,223,18,284,4.99,0.42
a0036351-9284-3e47-81be-58368cb67560,2024-02-20,TX-100,TX,Supplier D,240,20,310,4.99,0.4
269246e6-09da-13f4-767a-1befad48dc4d,2024-02-20,TX-400,IL,Supplier E,238,17,301,4.99,0.4
58368a2e-23e3-9dd2-d8e0-bf4dd75bc3f2,2024-02-20,TX-400,NY,Supplier C,225,18,284,4.99,0.4
1f50daaa-7f10-3055-b7b5-41a17e0caf64,2024-02-20,TX-500,CA,Supplier A,344,22,427,4.99,0.4
54648ab8-9d3e-c215-ee48-1b9d0124ee98,2024-02-20,TX-500,IL,Supplier D,242,23,309,4.99,0.4
320b76d1-268d-6591-0146-7604d6ec6a86,2024-02-21,TX-400,IL,Supplier A,247,15,313,4.99,0.94
844960fd-f1d1-2be5-6001-26ccc4a481b6,2024-02-22,TX-100,CA,Supplier E,229,5,278,4.99,0.05
a632d349-0924-eabc-ec34-6062a78b949f,2024-02-22,TX-100,FL,Supplier A,204,15,259,4.99,0.05
f21d2bc0-dbfc-f750-46de-0dc413902d8e,2024-02-22,TX-100,NY,Supplier E,222,11,277,4.99,0.05
acf66d2d-fb43-35fb-8bfa-343d96c1ad35,2024-02-22,TX-200,NY,Supplier D,232,20,299,4.99,0.05
c13c0c74-3b60-716f-d82d-98e4ab4ca157,2024-02-22,TX-300,NY,Supplier A,227,8,280,4.99,0.05
8c09dc72-bce4-001f-44a4-25285ad21a8f,2024-02-22,TX-400,CA,Supplier B,288,28,381,4.99,0.05
da9f672b-756c-8d03-d526-2ea408a3c590,2024-02-22,TX-500,TX,Supplier A,293,15,365,4.99,0.05
170ee373-a65f-5a6d-b4b8-4f94933611d7,2024-02-23,TX-100,NY,Supplier E,201,11,253,4.99,0.33
1d50c1d4-52ab-a07c-11bd-f3a43219c836,2024-02-23,TX-300,CA,Supplier A,229,10,282,4.99,0.33
501c80a5-4c71-95ae-01f4-24b1b1a79004,2024-02-23,TX-300,FL,Supplier B,264,23,336,4.99,0.33
c92b723d-5ba8-f3cf-fff4-7ea2ca896a22,2024-02-23,TX-300,IL,Supplier B,246,24,315,4.99,0.33
2af3c1e6-71ba-11c7-3fd2-9bd524b4437b,2024-02-23,TX-400,NY,Supplier D,200,17,256,4.99,0.33
338e3a28-fc37-0d76-cf0a-a9047ecf0cfa,2024-02-23,TX-400,TX,Supplier A,287,13,358,4.99,0.33
503fc28a-47d9-eb86-2e76-93c280d9e23b,2024-02-23,TX-500,CA,Supplier E,324,23,408,4.99,0.33
bdd5a980-f164-64c0-d635-9e4447b95d15,2024-02-23,TX-500,FL,Supplier D,239,31,319,4.99,0.33
98b4bda0-b215-0d3e-b315-2bd402ee8870,2024-02-24,TX-100,CA,Supplier C,262,27,345,4.99,0.52
c4b38833-15cf-8569-0927-47723336be92,2024-02-24,TX-100,IL,Supplier B,236,19,301,4.99,0.52
45ba193a-a8ac-cd8d-59da-3c2d0ffd7fa4,2024-02-24,TX-200,CA,Supplier D,244,26,318,4.99,0.52
49f0bc7b-8ac6-af88-2b42-80ab2bfe1927,2024-02-24,TX-200,FL,Supplier D,225,25,296,4.99,0.52
02cd7148-8ee6-c596-5a9d-be65c7de81a4,2024-02-24,TX-200,TX,Supplier A,259,22,330,4.99,0.52
b6ee6afa-005a-3278-23ce-bf1370875ddb,2024-02-24,TX-300,CA,Supplier D,298,41,405,4.99,0.52
52c3bcf5-916b-8c55-3b8c-cad4e05315db,2024-02-24,TX-300,NY,Supplier C,243,22,315,4.99,0.52
1a753b52-f563-f119-b138-89d011bb5472,2024-02-24,TX-400,CA,Supplier D,285,19,363,4.99,0.52
0b8cab35-6b3c-01ec-ee48-1903cb75e3a0,2024-02-24,TX-500,CA,Supplier A,307,31,399,4.99,0.52
f4497078-3258-7c63-4a15-e1ed1f09b0ce,2024-02-25,TX-200,IL,Supplier C,273,27,351,4.99,0.6
4bead4ab-17c2-16ef-8911-cf0c31bb025a,2024-02-25,TX-300,CA,Supplier A,280,22,355,4.99,0.6
77a5a75d-b47e-53cf-e239-37d822c0748f,2024-02-25,TX-300,FL,Supplier D,243,23,315,4.99,0.6
bf03d767-d92e-10e8-b374-ca85b5699602,2024-02-25,TX-300,IL,Supplier B,238,19,303,4.99,0.6
10c3bbc1-ac2f-14e4-abac-2ae28a804413,2024-02-25,TX-300,TX,Supplier E,250,16,314,4.99,0.6
ad03e3b9-7b66-ab75-3272-ab55fcd2a755,2024-02-25,TX-400,TX,Supplier A,283,14,353,4.99,0.6
befc2eb1-0876-ee5b-74bb-ca34e8a4154d,2024-02-25,TX-500,NY,Supplier A,265,9,325,4.99,0.6
21711ed1-c9bb-d350-cdff-a59be51115d4,2024-02-25,TX-500,TX,Supplier A,287,10,354,4.99,0.6
64393994-5347-e414-8f6b-cc4e961cc757,2024-02-26,TX-200,IL,Supplier A,248,15,314,4.99,0.04
3cbc04c8-a346-a91b-d6d6-1d503f6c90c3,2024-02-26,TX-300,TX,Supplier D,240,12,299,4.99,0.04
6d3676b1-4148-7909-e717-b880954fde63,2024-02-26,TX-400,TX,Supplier A,307,20,387,4.99,0.04
ac27233e-1715-4948-d0dc-399c76803f7e,2024-02-26,TX-500,CA,Supplier E,350,22,441,4.99,0.04
855896e9-50e3-f4c4-f95c-2292ab564366,2024-02-26,TX-500,FL,Supplier C,281,14,349,4.99,0.04
599fd6b0-a730-07fc-27fc-1547e87d5467,2024-02-26,TX-500,NY,Supplier C,253,18,325,4.99,0.04
296faf56-031d-7240-279f-2200532cc36c,2024-02-27,TX-100,IL,Supplier A,241,16,304,4.99,0.24
f2a6e54c-71a5-b16e-47f5-a1166fa8fcee,2024-02-27,TX-100,TX,Supplier E,279,16,350,4.99,0.24
e7642f9b-6c57-5b1f-1e0e-e46cb4ff54c8,2024-02-27,TX-200,IL,Supplier E,206,9,253,4.99,0.24
29b2aadb-61ba-febe-d4b1-be6480ce8e40,2024-02-27,TX-300,FL,Supplier B,230,21,294,4.99,0.24
953f4738-6a38-0d76-f4e3-6dd4d4c808e1,2024-02-27,TX-400,CA,Supplier E,303,8,372,4.99,0.24
a7afdfd3-02a8-ff04-603e-db107bc40bc9,2024-02-27,TX-400,FL,Supplier A,291,16,370,4.99,0.24
fe8aab98-030e-a857-eea7-1d1a027815c8,2024-02-27,TX-500,CA,Supplier E,305,24,392,4.99,0.24
6f94e5cb-e0d1-7b02-6bd3-5943c87695a0,2024-02-27,TX-500,FL,Supplier A,283,16,359,4.99,0.24
25403288-1a64-b044-2b22-096d93880945,2024-02-27,TX-500,NY,Supplier D,278,16,345,4.99,0.24
ea374e6a-9273-8d7a-9819-4b93f8207406,2024-02-28,TX-100,NY,Supplier E,219,9,273,4.99,0.05
e3ec455f-3685-6abe-f3d9-6e76073e1919,2024-02-28,TX-300,CA,Supplier C,287,24,368,4.99,0.05
7a3c66c2-fc8f-e811-688a-d30a6352d80e,2024-02-28,TX-300,IL,Supplier D,264,17,329,4.99,0.05
86c1d42c-0eb2-ae0c-5e04-b473111909c7,2024-02-28,TX-300,NY,Supplier E,204,9,258,4.99,0.05
158f770b-7837-8a60-3d44-c223c6989df0,2024-02-28,TX-500,CA,Supplier E,270,12,334,4.99,0.05
ba48a2fa-adfd-1eeb-6bb6-e1df97e722ae,2024-02-29,TX-200,TX,Supplier C,268,18,335,4.99,0.01
95f558c8-3183-c78e-1481-c3c410217a2a,2024-02-29,TX-400,CA,Supplier D,253,26,330,4.99,0.01
916ca657-d32d-e3cc-b485-f1ae23b7e34d,2024-02-29,TX-500,IL,Supplier B,308,24,389,4.99,0.01
4c064d02-4018-1696-c0df-829fa8824824,2024-03-01,TX-100,CA,Supplier D,242,21,310,5.21,0.32
7a00065b-abc5-e09f-73e0-6737a4b6c01f,2024-03-01,TX-200,CA,Supplier C,314,26,404,5.21,0.32
15fa0f3f-3c3e-7f05-54b2-69cc732cdb0c,2024-03-01,TX-300,CA,Supplier B,259,25,339,5.21,0.32
e0934490-af24-cc87-f5d0-d98dc4bc2edb,2024-03-01,TX-400,FL,Supplier B,300,17,376,5.21,0.32
641fe623-8a7c-8afe-7bb0-ceae89c57498,2024-03-01,TX-500,NY,Supplier D,240,17,307,5.21,0.32
bf1ea8ea-baf2-dd55-e497-8d2d45eecc6d,2024-03-01,TX-500,TX,Supplier E,287,12,356,5.21,0.32
b278d418-69d3-a738-5e14-32f35709d2cb,2024-03-02,TX-300,TX,Supplier E,233,15,296,5.21,0.41
54a34efb-3dd3-289b-e53b-7c34f9e9c2fb,2024-03-02,TX-400,CA,Supplier A,290,25,380,5.21,0.41
401f8d2b-094a-0e5f-c480-a39a872fa5cf,2024-03-02,TX-400,IL,Supplier C,229,12,283,5.21,0.41
a32b2337-3cef-2101-ffdb-be65201af047,2024-03-02,TX-400,TX,Supplier B,247,33,331,5.21,0.41
3be17b7e-8bb0-7e15-31a9-dde157d7852a,2024-03-03,TX-100,NY,Supplier E,223,10,277,5.21,0.86
fd508edd-0353-dc29-b4e0-013a2cf38ddd,2024-03-03,TX-200,NY,Supplier C,263,19,332,5.21,0.86
deeb043f-296a-9cc2-b22a-94d22862c0ae,2024-03-03,TX-400,NY,Supplier E,256,9,315,5.21,0.86
c2af4379-3d1a-705d-75af-cb00438f9bff,2024-03-03,TX-500,NY,Supplier C,229,13,293,5.21,0.86
8d8c75de-6ab4-dfb5-29b2-a66e6f2aa6e1,2024-03-03,TX-500,TX,Supplier C,308,20,389,5.21,0.86
3252f93e-1edd-0084-9064-46fe3197411d,2024-03-04,TX-100,IL,Supplier D,246,28,327,5.21,0.01
b17847ce-9ddc-385c-ab22-6ac10c9d1180,2024-03-04,TX-100,TX,Supplier A,230,18,297,5.21,0.01
5c946419-9dc3-cf65-188b-0e64f0c8df01,2024-03-04,TX-300,IL,Supplier C,221,18,281,5.21,0.01
1a996294-08a3-0f3c-c666-be2bd1047780,2024-03-04,TX-500,NY,Supplier A,297,20,377,5.21,0.01
6bf0ee9f-30f7-35b6-22e5-b787c5a3d8b3,2024-03-04,TX-500,TX,Supplier A,312,22,399,5.21,0.01
559986a7-4957-5901-4224-df24082b7309,2024-03-05,TX-200,FL,Supplier A,285,19,356,5.21,0.72
8881fd39-1578-e8a6-3690-01ff3b1d3cea,2024-03-05,TX-200,IL,Supplier B,282,25,364,5.21,0.72
9d340408-25e9-56b2-3ecf-c8e0d44022ef,2024-03-05,TX-200,NY,Supplier D,266,18,338,5.21,0.72
de381a87-20bc-508b-a497-b75bc054574e,2024-03-05,TX-300,CA,Supplier B,250,18,319,5.21,0.72
9d128c22-7b92-2671-d698-9a80478af0b8,2024-03-05,TX-300,FL,Supplier C,232,17,293,5.21,0.72
bcd493f9-9e5e-b377-a724-0c478187c0d4,2024-03-05,TX-300,NY,Supplier D,258,13,330,5.21,0.72
f42ca0f1-46a2-019a-e162-2220e174fce8,2024-03-05,TX-500,FL,Supplier E,305,16,378,5.21,0.72
7f79f28e-30fb-0a5e-c6db-734d7ee938f5,2024-03-06,TX-100,CA,Supplier C,266,25,342,5.21,0.46
357fad26-9445-08a7-77a1-d67e9f95145e,2024-03-06,TX-300,TX,Supplier E,245,11,301,5.21,0.46
9746c490-36f1-e111-d490-b979d44cd618,2024-03-06,TX-400,FL,Supplier E,255,22,329,5.21,0.46
c3e8672c-674e-7494-8f3b-4fb7665ae789,2024-03-06,TX-400,NY,Supplier A,238,21,312,5.21,0.46
897c2439-908b-2365-121d-963197cb9629,2024-03-06,TX-400,TX,Supplier A,252,21,317,5.21,0.46
cc0ae7e2-bd89-2bc9-394f-9a3650b80453,2024-03-07,TX-100,CA,Supplier C,257,17,325,5.21,0.59
12771ca4-0b01-de47-5b8f-afbdd3e3e3d1,2024-03-07,TX-100,TX,Supplier B,244,13,305,5.21,0.59
c5d6afa8-9bc0-32ad-7e0b-7aa9fb684a3d,2024-03-07,TX-200,CA,Supplier E,302,11,377,5.21,0.59
dffc11f9-6b01-eb12-bbe4-0dc7c4dd998c,2024-03-07,TX-200,FL,Supplier E,300,15,373,5.21,0.59
c9e79bcc-647a-1280-6513-b917943c95f2,2024-03-07,TX-200,IL,Supplier B,268,16,343,5.21,0.59
7884574f-340f-1cd8-aebd-29033db7f9d7,2024-03-07,TX-200,NY,Supplier C,247,13,308,5.21,0.59
0416fc21-bb9a-07f6-f700-d5364e8ba089,2024-03-07,TX-300,FL,Supplier D,284,35,380,5.21,0.59
fedb7766-32eb-607a-38d6-fca6748040f2,2024-03-07,TX-300,NY,Supplier A,228,16,294,5.21,0.59
20de8979-4a6e-162c-5cd7-f2cfc22f3019,2024-03-07,TX-300,TX,Supplier B,260,23,332,5.21,0.59
