uuid,Date,Tractor_Model,Warehouse_Location,Supplier,Demand_Units,Backorder_Qty,Production_Plan_Qty,Inflation_Rate,Market_Trend_Index
5cd778d2-876d-72af-e980-6ba0388f7ffd,2023-03-03,TX-300,IL,Supplier E,242,21,308,3.74,0.49
8f6a4a41-8559-9c2b-ba2f-328335193ea5,2020-12-31,TX-500,CA,Supplier E,253,10,317,3.4,0.24
43c8c5aa-8618-c900-64e7-5f6cf7c1c772,2023-08-08,TX-200,TX,Supplier B,384,37,499,4.06,0.52
71563489-f52a-11ac-c131-efd37ffd7955,2022-12-02,TX-200,TX,Supplier A,224,14,285,4.43,0.14
79a66ea2-ae6f-6da2-2329-2d64b0cc4a61,2020-02-24,TX-500,FL,Supplier E,247,9,304,2.91,0.78
e7421664-7739-17a8-f66b-4ae2cec19d87,2020-08-23,TX-100,CA,Supplier A,291,24,371,2.82,0.42
4d9ef6cb-c4c0-2531-31e6-9206185b2e78,2023-11-11,TX-200,NY,Supplier B,216,19,286,4.32,0.77
e9896f39-bf60-ee2a-6147-f466914ffa59,2022-12-05,TX-200,NY,Supplier A,180,12,228,4.43,0.88
491470a4-6f3f-d217-cc69-632a962ba736,2022-02-15,TX-500,IL,Supplier A,279,18,354,3.6,0.6
366e4724-0a9d-1f92-8022-c25abe8d532b,2023-02-22,TX-100,CA,Supplier B,283,27,369,4.02,0.29
92596802-b87b-c932-db88-19f5bd25899d,2020-03-07,TX-400,IL,Supplier B,220,24,292,3.22,0.76
57453d70-c596-3174-04ef-9b33440e9ce9,2023-06-30,TX-200,CA,Supplier D,360,26,455,4.27,0.37
0d934021-aa13-b065-16dc-531bdda820c7,2023-08-30,TX-500,TX,Supplier B,426,35,542,4.06,0.3
88cf1e67-2122-b119-2dac-0f39c6cf206c,2020-01-07,TX-500,TX,Supplier C,263,23,335,3.17,0.46
57de69e1-f7db-7bcf-dcd0-8d006f501862,2022-08-01,TX-300,IL,Supplier E,330,24,420,4.49,0.21
364ac598-b229-5469-7efc-d5f7e20b38f9,2022-04-22,TX-200,NY,Supplier C,310,25,397,3.88,0.24
62c1fa4a-38d4-c6b9-4a22-fa3ae00bedf7,2021-07-15,TX-300,TX,Supplier A,316,18,403,3.79,0.65
80e68c02-f104-8ac3-1ea7-5ec4c6563d11,2020-09-17,TX-400,TX,Supplier B,350,24,443,2.91,0.48
572d8e4a-105b-2e53-077b-0f6b106ada84,2021-05-22,TX-200,CA,Supplier E,310,17,385,3.79,0.49
3cd8420d-3240-b2ac-a6e3-8f53061c6781,2022-08-28,TX-400,NY,Supplier E,302,19,381,4.49,0.89
3d715a7d-9ce8-e2a3-53d0-011ab43f44d8,2023-04-24,TX-100,FL,Supplier A,249,15,315,3.94,1.0
760501ed-0fc9-d7e4-0db9-9e201c6530d4,2022-09-02,TX-300,NY,Supplier E,273,13,341,4.26,0.3
3def59d2-801d-8f90-a4ba-b876f927f081,2020-05-10,TX-500,TX,Supplier E,388,24,497,2.99,0.89
0ebd16c7-a2c2-9f73-419b-134e9cbb6345,2020-11-12,TX-400,FL,Supplier E,207,11,257,3.1,0.77
3ae11349-83c4-53fe-bd69-04dbe83accaa,2020-01-25,TX-400,CA,Supplier B,253,7,313,3.17,0.06
20eb6d4b-9f2f-4be0-c0a4-b3bc7f03228e,2020-11-08,TX-300,IL,Supplier D,190,17,244,3.1,0.12
4b76c34f-7829-2a71-595a-93f16c58f61f,2021-05-11,TX-400,FL,Supplier E,317,18,402,3.79,0.39
ba24c928-ecb9-81da-cd4e-8944bd54d820,2020-09-01,TX-400,IL,Supplier E,253,19,321,2.91,0.84
0e0c3292-688a-f4c7-d60d-bb68a568563a,2021-06-02,TX-100,NY,Supplier C,244,16,314,3.5,0.37
7b94c832-5c63-ba0c-0ba2-f00dddbebfa2,2021-01-19,TX-500,TX,Supplier D,275,20,346,3.45,0.04
c498e716-b271-c0fa-c715-036bc2eddac1,2021-07-18,TX-300,CA,Supplier C,355,22,438,3.79,0.29
a558190e-4cc3-7a4e-df64-a63326de645f,2021-09-15,TX-200,FL,Supplier A,273,23,354,3.71,0.7
3054d3bf-d50f-874d-7e92-16efb588ec54,2022-11-26,TX-200,IL,Supplier B,195,13,246,4.13,0.15
148f81d4-07e4-df9a-8c1f-a878a131ecdd,2021-03-04,TX-100,NY,Supplier C,225,13,285,3.96,0.63
5250efbd-bb85-ca97-4477-1449738b4091,2020-08-08,TX-200,TX,Supplier A,335,34,443,2.82,0.06
a55afd2d-7a36-4070-5e57-3b0b4c722995,2020-11-14,TX-500,IL,Supplier B,230,16,293,3.1,0.33
1c652a55-36c2-8f15-3e75-51ed5974ea8e,2021-08-02,TX-200,FL,Supplier B,343,26,444,3.77,0.8
6103d227-3e12-464b-4eb8-ac37574b6ae0,2020-03-23,TX-500,IL,Supplier C,239,21,309,3.22,0.58
34ae1adc-978f-6ca0-f7f1-32087764d791,2021-01-17,TX-400,FL,Supplier A,234,19,296,3.45,0.7
1c07690c-8418-dfb3-18e2-df7759008469,2023-06-29,TX-300,CA,Supplier B,399,39,513,4.27,0.88
11df8685-bb7f-7ce3-fabf-f1df6849e9b5,2021-08-13,TX-100,IL,Supplier C,280,17,356,3.77,0.74
4aeb00a4-5059-5a56-8996-8ef20898a635,2021-03-12,TX-500,TX,Supplier D,330,26,413,3.96,0.47
6bb60886-fcd3-1247-9272-880c1a950481,2020-04-06,TX-400,IL,Supplier B,261,21,332,3.56,0.33
e03e9139-8087-fe30-46e7-adf02979ad39,2021-01-12,TX-100,TX,Supplier A,222,15,281,3.45,0.85
f20d4bfc-b3ef-59c7-dc14-b7e3c0b8c830,2020-08-20,TX-300,FL,Supplier E,264,15,334,2.82,0.24
d723feb7-b4af-97c1-f1b6-4268f32c683a,2021-02-28,TX-300,CA,Supplier A,291,17,364,3.82,0.28
c9c5177c-dcec-291a-f47d-22339f26a417,2022-09-27,TX-500,IL,Supplier E,290,14,360,4.26,0.67
45a024cf-659e-8c61-8d38-6e65bc708b0d,2022-08-13,TX-300,IL,Supplier B,337,26,434,4.49,0.39
3af702d6-a0f1-e770-9adf-94bee9bd26b6,2020-10-31,TX-300,NY,Supplier A,177,11,223,2.74,0.47
b3756451-9432-f9be-17a8-2d89bd939f81,2020-05-30,TX-100,FL,Supplier D,320,28,414,2.99,0.78
e4843668-5266-0991-abe0-7a6d0b1b9817,2020-09-06,TX-300,IL,Supplier C,242,27,317,2.91,0.64
076b99f1-792f-e528-c403-dbbf056e41e7,2020-06-27,TX-500,IL,Supplier C,305,31,393,2.68,0.63
c1f9c140-f8ab-38d6-0a3a-c1e3eaa4a73b,2021-12-29,TX-300,TX,Supplier C,234,21,297,3.84,0.77
0214c5ec-dd6f-483a-53da-3d3750955587,2020-05-01,TX-100,IL,Supplier C,283,21,359,2.99,0.52
5d881fa3-11f1-c869-9c06-e5e9940fec77,2023-11-21,TX-200,IL,Supplier B,218,22,282,4.32,0.94
0aa6896b-0c1f-5cd8-36ff-5d2e126af26c,2020-05-01,TX-200,TX,Supplier E,315,9,393,2.99,0.52
7f6768c8-fd46-fb8b-d49c-469681846840,2021-08-17,TX-400,TX,Supplier B,381,24,474,3.77,0.62
87afb834-bf80-39ac-2e05-1c4fac105ebb,2021-09-11,TX-300,FL,Supplier B,323,13,395,3.71,0.41
5d1e56a8-525e-b8a8-bf07-428d5e97d5d5,2021-09-30,TX-200,NY,Supplier A,281,16,354,3.71,0.75
e733f993-4051-691d-0b1a-a55550fe0f22,2023-09-28,TX-500,TX,Supplier E,369,21,464,4.06,0.55
e02aa3e0-e6d1-1c0b-13ed-bfdbaeef0a03,2023-08-15,TX-100,CA,Supplier C,293,25,373,4.06,0.4
3c112932-225d-5d69-7f2c-2ca782d3cd01,2023-03-09,TX-200,CA,Supplier C,279,10,345,3.74,0.39
9d6e9541-538a-281e-1405-baa28b4f1c40,2023-10-06,TX-300,FL,Supplier C,244,22,310,4.1,0.36
cc794ab0-5a1d-7c22-c0b4-525c545a4b0b,2020-08-20,TX-300,NY,Supplier D,272,18,341,2.82,0.24
f1ed0402-da65-b92c-70a7-ebbbb6a83666,2023-02-20,TX-400,IL,Supplier D,221,21,289,4.02,0.22
953db826-3e60-03ec-5503-7f7c7de1177f,2023-07-20,TX-200,CA,Supplier D,376,35,486,4.02,0.42
d2c648c4-e46a-21f3-4bf7-b3610c304742,2023-07-17,TX-400,CA,Supplier E,408,26,514,4.02,0.56
879bd972-8cab-a16d-cd89-67d6a6064ade,2020-03-21,TX-200,IL,Supplier A,250,16,317,3.22,0.17
19767588-8cc0-445b-8ca0-c567b08fafe3,2023-05-11,TX-400,IL,Supplier E,300,20,380,4.14,0.19
0aa53e38-f658-bcde-4726-e6a10d3ab52d,2021-04-03,TX-400,TX,Supplier A,332,17,411,3.68,0.49
67840ae7-6338-0e7f-5c1b-c650b78098f3,2020-04-30,TX-200,CA,Supplier C,301,27,389,3.56,0.29
181931fc-59c8-62d6-6549-bb38635c7bed,2020-02-16,TX-400,CA,Supplier C,272,19,344,2.91,0.36
c9daf519-be67-eee4-5923-c50482614c80,2021-10-10,TX-400,IL,Supplier B,275,24,359,3.51,0.65
f0ab44b8-e9bf-5da9-5114-f0c5885f602e,2023-06-13,TX-200,FL,Supplier D,382,33,496,4.27,0.95
750766ed-c8cc-caf2-070b-f1bb4aa0abb5,2021-08-29,TX-500,CA,Supplier E,382,15,472,3.77,0.85
bb628a77-6720-dfe2-2620-242cd5f57c60,2021-05-09,TX-300,IL,Supplier B,297,21,368,3.79,0.14
f7cd49af-2f1a-b58e-f183-cbb68b5e977c,2023-02-15,TX-100,CA,Supplier D,214,17,273,4.02,0.39
09a143ce-8927-6052-900a-79a89a062c95,2020-08-09,TX-500,FL,Supplier D,399,38,512,2.82,0.17
bef0a1bf-3725-9b99-1698-b7b078854a2f,2022-10-07,TX-500,FL,Supplier A,283,22,365,3.97,0.95
978bb6c6-591a-a18f-b33f-f52da47cf164,2021-09-27,TX-300,NY,Supplier A,251,18,317,3.71,0.34
16b35ce5-5060-3a57-1b67-a2ce16ff1a22,2021-06-09,TX-100,TX,Supplier C,353,19,449,3.5,0.5
6db971ef-695a-9a5c-3668-19bbe0766bd4,2021-01-09,TX-200,FL,Supplier A,224,12,284,3.45,0.61
f49ad203-039c-9887-9a3e-119e7813c034,2023-01-24,TX-500,FL,Supplier A,253,17,320,4.33,0.09
d78d9696-7de1-f8ee-d72c-d3565c52bac3,2023-12-24,TX-400,FL,Supplier C,208,9,262,4.33,0.43
fb60f919-8fc0-ab52-1612-eaa284a769a0,2020-02-03,TX-400,CA,Supplier B,209,18,269,2.91,0.17
a390d501-c571-5151-cd25-7563002f6961,2020-07-29,TX-400,IL,Supplier A,302,25,388,2.82,0.15
72451d5c-6924-a80e-11b1-82745386e0ac,2021-04-18,TX-500,FL,Supplier A,311,25,396,3.68,0.6
32268a3a-ea47-e876-c8fc-9bca3de286f1,2021-10-10,TX-100,CA,Supplier A,248,21,316,3.51,0.65
5c3d9969-ad7c-162f-917a-1377e0d6b830,2023-03-05,TX-200,FL,Supplier A,285,19,369,3.74,0.42
51c9e3dc-f845-6115-fe98-5608e9a3d6a9,2023-10-03,TX-400,TX,Supplier C,326,27,413,4.1,0.48
0aea3123-038e-4733-bb8e-af49806c5e04,2022-09-19,TX-100,CA,Supplier A,262,20,336,4.26,0.66
d4925eed-1736-f94a-9b86-3a885f33030c,2023-09-05,TX-400,TX,Supplier E,305,16,382,4.06,0.06
581cd0ac-586a-d5db-3238-b3353eb14740,2023-11-23,TX-500,IL,Supplier B,255,14,321,4.32,0.11
2cecf3ca-4a41-aaf7-f265-28591ce5c091,2022-03-27,TX-100,FL,Supplier A,278,23,354,3.78,0.87
4ebf15e1-6406-ff24-baa7-9a4c1e338724,2023-01-31,TX-300,NY,Supplier E,180,9,226,4.33,0.46
e643fab5-d434-bdbc-6b80-f7e261223768,2021-06-26,TX-500,NY,Supplier A,389,22,491,3.5,0.31
f28d35bd-a04d-c215-4cce-131b24d99084,2021-05-07,TX-400,NY,Supplier D,339,32,441,3.79,0.84
f52e5489-b1f3-21c0-1d1d-8a69d930c7bb,2022-11-22,TX-300,FL,Supplier B,235,19,297,4.13,0.12
cb08e70c-f5e2-586f-65cd-03567a8dd825,2022-04-16,TX-300,IL,Supplier E,289,21,372,3.88,0.39
d4dbc21a-eaa8-75fd-cdf1-63a1abe47d64,2020-08-25,TX-100,CA,Supplier D,354,30,452,2.82,0.37
0542a0bd-749d-b612-2450-3ed25601a807,2022-07-31,TX-500,CA,Supplier D,403,29,512,4.71,0.79
f5519894-e7b9-c0d2-94b3-7f0e44566536,2020-09-02,TX-100,NY,Supplier D,265,21,340,2.91,0.9
3a256a2e-6d06-cf4f-a7ef-47f170e0f897,2022-02-08,TX-200,FL,Supplier B,201,14,251,3.6,0.27
e83dc4de-d8bb-61b0-c495-7cab04e6abbc,2022-03-08,TX-300,FL,Supplier B,211,19,270,3.78,0.68
49ddb2e0-991e-ca17-c2d7-488d5d39af17,2022-12-13,TX-300,NY,Supplier D,199,12,253,4.43,0.69
a5e4db2b-7c60-c1ae-e642-b69cb964f0a4,2023-12-05,TX-300,CA,Supplier A,218,17,279,4.33,0.64
121c6883-9d54-7095-a780-96f4c3573f2b,2022-05-03,TX-400,IL,Supplier B,311,27,402,3.99,0.48
a2a95ef8-93cc-0d4b-c40b-f9fecc1676d6,2023-01-11,TX-300,NY,Supplier E,184,12,237,4.33,0.05
d28edc41-a901-dcb0-049a-1728daca3495,2020-06-25,TX-200,NY,Supplier C,276,27,360,2.68,0.02
22095bd3-6e35-a241-8941-220de6c7204d,2023-02-08,TX-200,NY,Supplier C,239,24,305,4.02,0.18
03d9255e-7673-8eb7-61df-0d860e420b55,2021-12-08,TX-400,NY,Supplier A,183,6,221,3.84,0.93
b412a3f4-0fda-4beb-5ffd-71a01b4d0859,2020-11-01,TX-300,NY,Supplier D,219,18,279,3.1,0.52
b3f15aed-2e39-6152-405d-f7d871ca0b6a,2020-11-23,TX-500,FL,Supplier C,248,22,318,3.1,0.44
2a6639a0-5a6f-b90d-2a35-85441996efa1,2022-10-12,TX-500,TX,Supplier C,301,22,389,3.97,0.98
96dab71e-d56c-8f26-7c5d-c2960d7675a1,2023-07-04,TX-100,FL,Supplier E,310,17,393,4.02,0.77
463a9bd8-a8cd-0639-28be-c92e43378ae8,2023-01-12,TX-400,FL,Supplier D,205,21,269,4.33,0.0
cd0e777d-722e-a5d8-94d9-a39f959f8fab,2023-11-14,TX-200,TX,Supplier D,263,24,341,4.32,0.32
4bc42d63-7ce0-13d7-727e-09f1f4c3a537,2022-03-07,TX-100,TX,Supplier B,221,17,280,3.78,0.4
67144de8-a143-5cc8-b88e-665534992e0a,2022-05-15,TX-300,FL,Supplier C,331,33,435,3.99,0.95
cc73050d-46bd-b15d-2dfe-7ebf165f940d,2023-11-09,TX-500,NY,Supplier E,213,12,267,4.32,0.95
85720da1-9b48-e5a5-3555-0fec76c694ea,2022-09-03,TX-200,IL,Supplier D,297,32,394,4.26,0.95
4af06c5e-112f-3b49-44b6-13b2c3821072,2023-06-04,TX-500,CA,Supplier B,419,39,537,4.27,0.21
0e8d1e76-949a-e345-8133-2dbad23cd65d,2023-11-18,TX-300,NY,Supplier A,186,8,231,4.32,0.23
e88e9792-4f7a-9408-a3b1-30121053279c,2022-01-18,TX-400,FL,Supplier A,222,13,285,3.7,0.73
dde2e795-fc2f-c134-8006-957a43bcbb65,2022-01-09,TX-300,NY,Supplier D,203,18,258,3.7,0.6
cf5d55f1-29b2-1e0c-1c88-fd6b3d964ec1,2020-05-31,TX-300,CA,Supplier C,323,32,425,2.99,0.97
e23a418e-0ed0-41f1-b982-f32f8849ce04,2023-05-14,TX-500,FL,Supplier E,358,21,454,4.14,0.59
89ab8dc1-71b8-615e-c1a4-a359a5d3d1a6,2023-07-20,TX-100,FL,Supplier D,291,28,378,4.02,0.42
5e2ecd5f-0e3e-07cf-292f-1f1450ce9fb3,2020-12-02,TX-200,FL,Supplier C,192,14,246,3.4,0.72
2fd3533f-af42-cbaa-8231-5c1ca3be3a77,2021-02-18,TX-400,FL,Supplier B,241,12,301,3.82,0.58
eb9c38b8-6042-3fb3-38fa-79203387ab3b,2021-01-28,TX-400,TX,Supplier C,199,10,252,3.45,0.19
ef654bcb-1357-3d20-9c8e-f298f214f527,2020-02-01,TX-100,IL,Supplier B,203,18,266,2.91,0.41
3c892f3e-097e-a629-1f76-0eec85ac4135,2020-04-11,TX-400,TX,Supplier E,291,12,357,3.56,0.9
0979e2de-1a8c-46f5-92d5-7f2979caeea6,2023-05-11,TX-100,FL,Supplier A,315,20,399,4.14,0.19
8a1f7b79-15ef-6581-4874-0fe600ba6842,2023-08-15,TX-400,FL,Supplier B,362,28,464,4.06,0.4
68bed3d9-64ee-dd6c-e94b-1a165d5bd372,2021-08-26,TX-300,TX,Supplier D,354,30,453,3.77,0.24
918581e1-dfb2-0f53-a55d-301ec5be7527,2021-12-16,TX-100,IL,Supplier D,166,10,209,3.84,0.01
1510f78d-983a-60e7-b6e6-b0ce10f1fc28,2022-05-25,TX-400,CA,Supplier A,434,37,551,3.99,0.25
9f658f8c-92e4-7278-11be-2edd347e8706,2023-10-30,TX-300,IL,Supplier D,263,29,351,4.1,0.63
6d8c3b6f-44a9-0c2f-01ec-fb219332dd3e,2021-12-08,TX-100,TX,Supplier A,200,21,261,3.84,0.93
fb0e0e67-ce98-096f-42c2-a2f83def3278,2023-03-01,TX-300,FL,Supplier C,219,19,283,3.74,0.05
7d6eb81e-7e62-db22-1dfc-daf53c94d17e,2023-08-18,TX-400,IL,Supplier A,352,15,439,4.06,0.08
a0953842-93f9-046e-6418-5636bf81db87,2020-10-17,TX-300,TX,Supplier C,245,15,307,2.74,0.14
084c7c21-ec3d-4fb2-ccd1-89ef5808dcee,2023-09-30,TX-300,TX,Supplier A,304,16,377,4.06,0.9
4c479f99-557f-3e0b-1303-ace8ca467ca3,2022-09-21,TX-400,CA,Supplier A,307,14,386,4.26,0.02
05dfbc11-d099-1b4c-b4b7-3f3769e7161f,2022-04-14,TX-200,TX,Supplier C,346,38,450,3.88,0.2
b4b085de-1553-3635-5f54-e11b1563de32,2021-02-05,TX-400,FL,Supplier D,222,24,288,3.82,0.88
03a84776-c0f1-38df-c66f-11a77bbe0639,2021-03-08,TX-500,IL,Supplier B,231,12,287,3.96,0.59
eeb4e6ee-7238-afbf-2449-9c21276eb7c8,2020-08-31,TX-300,NY,Supplier E,255,17,325,2.82,0.1
51c8c9b5-844f-04a4-0a6b-467155cdec4a,2020-07-23,TX-400,IL,Supplier E,303,20,386,2.82,0.24
82985473-e698-5469-ec74-26e7df80197d,2023-11-22,TX-500,NY,Supplier B,218,19,278,4.32,0.19
88818c0d-b3ff-962e-a79f-af93b181b72b,2021-07-22,TX-400,CA,Supplier D,373,31,474,3.79,0.12
cfdd13d3-8a3c-d208-57ce-32588646dd32,2021-11-16,TX-100,FL,Supplier E,210,14,265,3.9,0.7
acfa4b44-1be2-0eb3-7acf-9661a8113fad,2020-07-18,TX-200,CA,Supplier D,352,31,461,2.82,0.43
3127acf5-8203-a90c-be3a-dbc204457fb5,2020-11-01,TX-500,IL,Supplier D,214,17,269,3.1,0.52
e1b34335-e1a8-154d-ea6e-3fec6f5f022f,2022-12-01,TX-400,IL,Supplier A,247,16,310,4.43,0.07
e8cacbb8-da9b-7315-11c1-1e4464f7bf03,2023-12-01,TX-300,FL,Supplier B,209,13,265,4.33,0.42
8bc43064-06c2-856d-c4ef-21c38ca8519c,2021-07-25,TX-100,CA,Supplier A,388,30,498,3.79,0.49
bc785eb3-d93e-1658-3339-8eccbc942f47,2021-02-10,TX-500,FL,Supplier D,241,20,311,3.82,0.98
8daa074d-5f34-7e02-2da0-ba05fe4f9855,2021-04-12,TX-500,IL,Supplier C,339,25,431,3.68,0.74
099e38a9-4bca-cf93-e73a-9bf605990644,2023-01-21,TX-500,CA,Supplier D,265,26,344,4.33,0.82
8739fcc0-c736-e68a-812a-99f4c19f7ac8,2020-10-26,TX-500,IL,Supplier C,236,18,301,2.74,0.1
6c0e700c-862b-a6c4-d1a9-94b861783890,2023-08-28,TX-400,TX,Supplier A,377,27,479,4.06,0.04
bfcc8955-d20e-1f03-67ab-3f72798a2600,2020-02-10,TX-400,FL,Supplier B,260,18,331,2.91,0.15
eef5b140-00b9-d97a-9181-ed4d6895c596,2020-11-02,TX-200,NY,Supplier A,230,14,291,3.1,0.76
0616344a-4ff2-2479-66b1-c7a1bb57ec0e,2020-06-13,TX-200,NY,Supplier D,314,17,390,2.68,0.72
ebf60c5d-2ef5-0748-7fa1-4ca9934f156e,2023-11-02,TX-100,NY,Supplier B,186,12,237,4.32,0.62
0b09c708-2655-baf3-8861-b89ccf6eeb38,2020-08-27,TX-500,CA,Supplier B,379,38,487,2.82,0.1
0384d8f6-cf18-2e61-1f92-7ec383e858d5,2021-12-04,TX-100,NY,Supplier E,184,8,228,3.84,0.48
2f927c2a-ca56-049a-59cc-8a1723f7f0c9,2021-12-21,TX-200,TX,Supplier C,199,16,256,3.84,0.24
9f20d4f7-ff1b-f114-a59e-2baf557daa98,2020-07-04,TX-200,FL,Supplier B,309,19,391,2.82,0.8
746ceb1c-8889-0523-3082-40630540ec21,2022-06-08,TX-400,NY,Supplier D,308,23,394,4.1,0.1
d69c1930-e1a7-1cd4-5efd-680aa5f994ab,2023-11-24,TX-300,CA,Supplier D,236,16,297,4.32,0.5
c6df2d6c-1262-9cd6-eeea-0756cb831732,2021-03-10,TX-300,CA,Supplier C,226,11,280,3.96,0.04
b8170efe-3f17-b4c2-5979-2cd71bc0c035,2022-11-09,TX-100,TX,Supplier C,230,19,298,4.13,0.26
68f20bee-72ce-0844-7eed-97c236a7cdae,2020-12-20,TX-400,TX,Supplier E,244,11,306,3.4,1.0
95b57c5d-df48-e60a-f1c3-3afb941fc30b,2020-11-23,TX-100,CA,Supplier A,221,20,284,3.1,0.44
f9f5a642-dc2b-4ef0-ca8a-21992270986b,2023-10-06,TX-200,CA,Supplier C,299,32,391,4.1,0.36
160991b9-e7fa-6f0c-51f8-cc705e391068,2023-11-06,TX-100,NY,Supplier E,175,13,221,4.32,0.09
35dad96d-8400-fecb-829b-b58c901bc1d3,2020-07-17,TX-300,IL,Supplier E,282,18,355,2.82,0.37
15453df0-0df7-4d8f-9880-1f5dc2b9e6e7,2023-01-21,TX-100,IL,Supplier E,178,17,232,4.33,0.82
b70dd0fb-553e-d75f-9889-c89f7c5a53cf,2022-01-31,TX-300,FL,Supplier C,212,14,272,3.7,0.02
fe23eb3a-1f1f-cd86-5bce-4313451ec284,2022-04-26,TX-500,NY,Supplier A,343,22,426,3.88,0.28
1385c0c3-21ae-f32c-ac83-ef3997c9e5a3,2022-02-23,TX-200,NY,Supplier B,189,11,237,3.6,0.73
a3ad8642-9cf1-0b26-3bb8-6f0677da9478,2021-07-11,TX-500,CA,Supplier A,458,33,582,3.79,0.11
435f7027-cf8d-462a-b2f7-af2647f130ae,2020-01-22,TX-300,IL,Supplier E,169,13,211,3.17,0.41
00b4eda1-1efd-4f18-41e0-8ccdeecfa1e6,2021-02-09,TX-400,NY,Supplier A,238,14,304,3.82,0.18
230a371a-3484-9888-4ac4-6ca98082af0d,2022-02-16,TX-300,TX,Supplier A,239,20,304,3.6,0.23
76fa0f42-25c3-1dca-1cf9-c54ee88cfcc8,2022-12-19,TX-200,NY,Supplier E,217,8,270,4.43,0.73
1048d214-2188-d309-5b55-8b9e7421bcf6,2021-04-12,TX-500,TX,Supplier E,306,25,393,3.68,0.74
41b62eae-9b5d-0eee-2d0f-c27b354b12e8,2022-03-07,TX-200,CA,Supplier E,254,10,315,3.78,0.4
70d532df-2ca3-0200-36bc-96c549b36935,2022-10-24,TX-300,FL,Supplier A,259,15,325,3.97,0.49
d7e6e8ba-fdcc-4f3c-7ae6-6e5aef973ce6,2022-08-30,TX-200,NY,Supplier D,252,23,324,4.49,0.99
2c67e874-7409-0eba-306d-bbc7dfb2b3da,2022-03-15,TX-500,NY,Supplier D,280,30,364,3.78,0.21
a0b3e9ea-4384-c8f5-4b60-7f3ab54a529a,2021-07-09,TX-200,IL,Supplier D,301,21,385,3.79,0.78
c8331697-a2ba-306a-0902-6a72930f29ee,2022-10-07,TX-400,NY,Supplier B,225,23,295,3.97,0.95
8d9d6e67-7f6a-938a-e4a9-c491a2bf6a69,2021-01-08,TX-200,TX,Supplier D,247,24,320,3.45,0.05
1ab608a1-6998-da92-1f32-3c24b52146db,2020-11-01,TX-300,IL,Supplier C,219,23,287,3.1,0.52
95b0bde3-d7f9-6335-a70a-29cfe879ca75,2020-06-06,TX-400,FL,Supplier D,373,26,479,2.68,0.68
be7fcb2a-f274-10a7-830a-076b873ecdf6,2022-04-30,TX-100,IL,Supplier D,248,19,319,3.88,0.47
1ded16b5-aead-4652-6873-5a2566b8958c,2022-07-07,TX-500,IL,Supplier D,385,30,490,4.71,0.55
34879f21-ee5c-ebaa-5eca-4f3b5e07c9d8,2022-09-21,TX-300,TX,Supplier D,279,15,348,4.26,0.02
93fde268-45ed-a769-c5bd-2678e380b5d5,2020-06-28,TX-200,CA,Supplier C,402,36,521,2.68,0.11
c35e2535-1b4f-c7f9-3034-bb803d94a76d,2023-01-07,TX-200,NY,Supplier A,177,13,224,4.33,0.1
15f8ad0b-4753-fbfe-6780-acd38c3b525e,2023-11-05,TX-100,FL,Supplier A,238,18,298,4.32,0.35
92eab611-17cd-022d-ef92-7df32631bea1,2022-08-27,TX-200,FL,Supplier C,353,29,448,4.49,0.45
27eb643d-d5fd-8815-0f9b-fa806f5105e8,2022-01-30,TX-400,FL,Supplier D,223,16,287,3.7,0.0
4c81a155-7826-e0b6-493f-de1f1d0fa1eb,2023-08-10,TX-300,CA,Supplier A,331,21,415,4.06,0.14
4fb65db4-ed1b-2870-77ed-7f86dc0a1556,2023-09-20,TX-500,IL,Supplier D,296,36,390,4.06,0.87
8b24fbb2-e85c-df87-1849-7b558983b8be,2022-07-27,TX-300,IL,Supplier B,359,33,462,4.71,0.34
4ecebc54-eb07-ed73-c4a0-e56d1e32b38e,2021-07-29,TX-200,CA,Supplier E,397,24,503,3.79,0.41
9017d866-6d1b-638d-0617-b47f40b8938c,2023-10-17,TX-200,IL,Supplier D,270,23,341,4.1,0.98
360847e4-3084-bace-1cf0-1eafaed27ae7,2023-04-13,TX-200,NY,Supplier E,293,15,366,3.94,0.89
0c77aadc-21b3-52a2-e3bb-09f7bb17ee60,2022-07-15,TX-400,CA,Supplier C,366,31,466,4.71,0.47
aab35ca0-7bef-f4d2-63fe-ce6f8d4b6d20,2023-06-24,TX-500,CA,Supplier D,459,29,577,4.27,0.5
7226e461-160e-604c-1adb-9b941db0e844,2021-03-17,TX-100,FL,Supplier C,266,18,335,3.96,0.65
bdd26976-35bd-845b-1764-6c75fa76693e,2021-06-29,TX-400,FL,Supplier C,331,21,420,3.5,0.28
b17fdff3-97a5-635f-e98d-a306125a3aaf,2020-06-27,TX-200,NY,Supplier B,259,17,333,2.68,0.63
0094bf99-3693-74ac-f9d3-92ec75fc85a9,2023-09-07,TX-300,IL,Supplier E,267,19,337,4.06,0.16
cca9a409-54ed-867d-a589-c4dce2f43deb,2020-11-08,TX-200,CA,Supplier E,233,10,291,3.1,0.12
0a832832-9123-914b-d60d-6fc87ad8227d,2021-07-25,TX-500,TX,Supplier C,406,42,524,3.79,0.49
e00be75f-b0e3-0ac6-038a-725d773c92e5,2022-01-08,TX-400,CA,Supplier E,231,16,298,3.7,0.8
7d878712-4d2c-ac65-59f6-ebf622448fd8,2023-11-29,TX-300,TX,Supplier D,211,16,276,4.32,0.49
